timeseg,chrom,region,ID,Name,fullname,EntrezGene
Timepoint 3 --> 4,3R,3R:7001251-7003373,FBgn0040252,Ugt86Dh,Ugt86Dh,53503
Timepoint 3 --> 4,3R,3R:701727-704255,FBgn0020280,laf,labial associated factor,40606
Timepoint 3 --> 4,3R,3R:7067930-7069700,FBgn0037890,CG17734,,41359
Timepoint 3 --> 4,3R,3R:7095125-7131330,FBgn0051386,CG31386,,318706
Timepoint 3 --> 4,3R,3R:7172014-7178853,FBgn0026064,KP78a,KP78a,41362
Timepoint 3 --> 4,3R,3R:7172014-7178853,FBgn0026063,KP78b,KP78b,41361
Timepoint 3 --> 4,3R,3R:7155624-7219326,FBgn0004595,pros,prospero,41363
Timepoint 3 --> 4,3R,3R:7263269-7277513,FBgn0051374,sals,sarcomere length short,41377
Timepoint 3 --> 4,3R,3R:7263507-7291360,FBgn0046225,CG17230,,41376
Timepoint 3 --> 4,3R,3R:72744-74040,FBgn0037224,TwdlF,TweedleF,40534
Timepoint 3 --> 4,3R,3R:732348-735803,FBgn0004913,Gnf1,Germ line transcription factor 1,40607
Timepoint 3 --> 4,3R,3R:7407301-7411027,FBgn0037917,wkd,whacked,41390
Timepoint 3 --> 4,3R,3R:7411076-7415864,FBgn0037918,CG6791,,41391
Timepoint 3 --> 4,3R,3R:7416108-7445628,FBgn0051363,Jupiter,Jupiter,41392
Timepoint 3 --> 4,3R,3R:7458992-7476418,FBgn0262081,Csk,C-terminal Src kinase,41398
Timepoint 3 --> 4,3R,3R:7481875-7499697,FBgn0259227,CG42327,,41401
Timepoint 3 --> 4,3R,3R:7504099-7505408,FBgn0011290,Taf12,TBP-associated factor 12,41406
Timepoint 3 --> 4,3R,3R:7505481-7506698,FBgn0037933,Ho,Heme oxygenase,41407
Timepoint 3 --> 4,3R,3R:7514099-7515745,FBgn0037936,CG6908,,41410
Timepoint 3 --> 4,3R,3R:7522231-7523384,FBgn0037938,CG14717,,41412
Timepoint 3 --> 4,3R,3R:736278-771298,FBgn0051536,Cdep,Cdep,40608
Timepoint 3 --> 4,3R,3R:752643-764363,FBgn0085335,CG34306,,5740275
Timepoint 3 --> 4,3R,3R:7622966-7638929,FBgn0051116,ClC-a,Chloride channel-a,41428
Timepoint 3 --> 4,3R,3R:7648424-7695183,FBgn0037956,CG6959,,41434
Timepoint 3 --> 4,3R,3R:7791012-7793236,FBgn0260742,CG12213,,41447
Timepoint 3 --> 4,3R,3R:7793451-7797200,FBgn0260743,CG18347,,41448
Timepoint 3 --> 4,3R,3R:77614-78765,FBgn0250821,CG14644,,40536
Timepoint 3 --> 4,3R,3R:7800878-7802912,FBgn0037972,CG10005,,41451
Timepoint 3 --> 4,3R,3R:7819897-7831194,FBgn0037976,Tk,Tachykinin,41456
Timepoint 3 --> 4,3R,3R:7894964-7916334,FBgn0037989,CG14741,,41469
Timepoint 3 --> 4,3R,3R:7964555-7984317,FBgn0037993,dpr15,dpr15,41473
Timepoint 3 --> 4,3R,3R:7988611-7991908,FBgn0261714,Cpn,Calphotin,41474
Timepoint 3 --> 4,3R,3R:8033879-8036079,FBgn0037996,CG4830,,41477
Timepoint 3 --> 4,3R,3R:8058575-8060406,FBgn0038005,Cyp313a5,Cyp313a5,41486
Timepoint 3 --> 4,3R,3R:8079909-8082314,FBgn0038008,CG3942,,41489
Timepoint 3 --> 4,3R,3R:8084471-8128509,FBgn0003651,svp,seven up,41491
Timepoint 3 --> 4,3R,3R:8096612-8097022,FBgn0038009,CG17738,,41490
Timepoint 3 --> 4,3R,3R:8098848-8099243,FBgn0259975,Sfp87B,Seminal fluid protein 87B,8674076
Timepoint 3 --> 4,3R,3R:812222-836753,FBgn0037292,CG2022,,40615
Timepoint 3 --> 4,3R,3R:8211971-8228627,FBgn0085431,CG34402,,41513
Timepoint 3 --> 4,3R,3R:8265322-8273338,FBgn0086687,desat1,desat1,117369
Timepoint 3 --> 4,3R,3R:8337292-8373951,FBgn0250910,Octbeta3R,Octbeta3R,3885573
Timepoint 3 --> 4,3R,3R:8351910-8354798,FBgn0028374,hug,hugin,41547
Timepoint 3 --> 4,3R,3R:8378211-8421447,FBgn0038063,Octbeta2R,Octbeta2R,41549
Timepoint 3 --> 4,3R,3R:8465885-8468295,FBgn0038070,CG6753,,41557
Timepoint 3 --> 4,3R,3R:8480299-8486588,FBgn0038072,CG6225,,41559
Timepoint 3 --> 4,3R,3R:8489943-8499681,FBgn0038073,CG14395,,41560
Timepoint 3 --> 4,3R,3R:8520868-8523265,FBgn0038079,CG14394,,41568
Timepoint 3 --> 4,3R,3R:8523044-8529871,FBgn0016693,Past1,Putative Achaete Scute Target 1,41569
Timepoint 3 --> 4,3R,3R:8531245-8538021,FBgn0002905,mus308,mutagen-sensitive 308,41571
Timepoint 3 --> 4,3R,3R:8538825-8548267,FBgn0002719,Men,Malic enzyme,47173
Timepoint 3 --> 4,3R,3R:8567680-8569402,FBgn0038083,CG5999,,41574
Timepoint 3 --> 4,3R,3R:8571758-8603874,FBgn0038084,beat-Vc,beat-Vc,41575
Timepoint 3 --> 4,3R,3R:8636867-8642751,FBgn0051345,CG31345,,41576
Timepoint 3 --> 4,3R,3R:8717717-8718880,FBgn0038089,d-cup,davis-cup,41580
Timepoint 3 --> 4,3R,3R:8719694-8720251,FBgn0053929,CR33929,,3772442
Timepoint 3 --> 4,3R,3R:8735842-8737014,FBgn0038090,CG10909,,41581
Timepoint 3 --> 4,3R,3R:8741844-8760535,FBgn0038092,beat-Vb,beat-Vb,41583
Timepoint 3 --> 4,3R,3R:8775764-8793434,FBgn0040493,granny-smith,granny smith,41587
Timepoint 3 --> 4,3R,3R:8787474-8788975,FBgn0087021,Spc25,Spc25,41585
Timepoint 3 --> 4,3R,3R:8789519-8791652,FBgn0038095,Cyp304a1,Cyp304a1,41586
Timepoint 3 --> 4,3R,3R:8791660-8792442,FBgn0038097,CG14384,,41588
Timepoint 3 --> 4,3R,3R:8793497-8803193,FBgn0038098,CG7381,,41589
Timepoint 3 --> 4,3R,3R:8806768-8810345,FBgn0038100,Paip2,polyA-binding protein interacting protein 2,41591
Timepoint 3 --> 4,3R,3R:8823811-8834126,FBgn0038108,CG7518,,41599
Timepoint 3 --> 4,3R,3R:8834106-8837010,FBgn0038110,CG8031,,41601
Timepoint 3 --> 4,3R,3R:8837388-8851905,FBgn0020496,CtBP,C-terminal Binding Protein,41602
Timepoint 3 --> 4,3R,3R:8865887-8868492,FBgn0003450,snk,snake,41607
Timepoint 3 --> 4,3R,3R:8867790-8870123,FBgn0038114,CG11670,,41608
Timepoint 3 --> 4,3R,3R:8873234-8875018,FBgn0051157,CG31157,,318608
Timepoint 3 --> 4,3R,3R:8875120-8877172,FBgn0038115,CG7966,,41610
Timepoint 3 --> 4,3R,3R:8914373-8989598,FBgn0038118,timeout,timeout,41615
Timepoint 3 --> 4,3R,3R:9007026-9007876,FBgn0038122,CG8138,,41619
Timepoint 3 --> 4,3R,3R:9034470-9040187,FBgn0038126,CG8483,,41623
Timepoint 3 --> 4,3R,3R:904244-912749,FBgn0010313,corto,corto,40616
Timepoint 3 --> 4,3R,3R:9053964-9085240,FBgn0000024,Ace,Acetylcholine esterase,41625
Timepoint 3 --> 4,3R,3R:9094859-9097748,FBgn0038129,CG8449,,41628
Timepoint 3 --> 4,3R,3R:9124569-9128056,FBgn0038136,CG8774,,41635
Timepoint 3 --> 4,3R,3R:9128375-9138507,FBgn0052473,CG32473,,41636
Timepoint 3 --> 4,3R,3R:9154787-9159885,FBgn0038139,CG8795,,41638
Timepoint 3 --> 4,3R,3R:9165685-9170828,FBgn0038140,CG8784,,41639
Timepoint 3 --> 4,3R,3R:9187538-9192629,FBgn0086371,poly,poly,41641
Timepoint 3 --> 4,3R,3R:9198821-9205494,FBgn0038143,CG9813,,41644
Timepoint 3 --> 4,3R,3R:9205862-9207065,FBgn0038144,CG8870,,41645
Timepoint 3 --> 4,3R,3R:9207799-9211013,FBgn0038145,Droj2,DnaJ-like-2,41646
Timepoint 3 --> 4,3R,3R:9214781-9220912,FBgn0038147,CCHa2,CCHamide-2,41648
Timepoint 3 --> 4,3R,3R:9224248-9227580,FBgn0038149,CG9796,,41650
Timepoint 3 --> 4,3R,3R:9254589-9260704,FBgn0004049,yrt,yurt,41656
Timepoint 3 --> 4,3R,3R:9276312-9288887,FBgn0038156,CG14372,,41657
Timepoint 3 --> 4,3R,3R:9284057-9291828,FBgn0040554,CG17025,,50027
Timepoint 3 --> 4,3R,3R:9540945-9588535,FBgn0085412,CG34383,,5740131
Timepoint 3 --> 4,3R,3R:9593273-9596454,FBgn0038180,Cht5,Cht5,41687
Timepoint 3 --> 4,3R,3R:9597320-9605037,FBgn0038181,CG9297,,41688
Timepoint 3 --> 4,3R,3R:9608012-9611401,FBgn0000454,Dip-B,Dipeptidase B,48450
Timepoint 3 --> 4,3R,3R:9638838-9640370,FBgn0259731,tal-2A,,7354376
Timepoint 3 --> 4,3R,3R:9638838-9640370,FBgn0259732,tal-3A,,7354378
Timepoint 3 --> 4,3R,3R:9638838-9640370,FBgn0259733,tal-AA,,7354377
Timepoint 3 --> 4,3R,3R:9638838-9640372,FBgn0259730,tal-1A,,7354381
Timepoint 3 --> 4,3R,3R:9680321-9681176,FBgn0038186,CG14362,,41695
Timepoint 3 --> 4,3R,3R:976630-995849,FBgn0037295,dpr16,dpr16,40619
Timepoint 3 --> 4,3R,3R:9786432-9789891,FBgn0038191,CG9925,,41702
Timepoint 3 --> 4,3R,3R:9793674-9857777,FBgn0262907,rdx,roadkill,41704
Timepoint 3 --> 4,3R,3R:985334-986627,FBgn0037294,CG12590,,40618
Timepoint 3 --> 4,3R,3R:9882690-9913700,FBgn0038197,foxo,forkhead box%2C sub-group O,41709
Timepoint 3 --> 4,3R,3R:9930595-9933878,FBgn0038202,CG12402,,41714
Timepoint 3 --> 4,3R,3R:9983282-9986000,FBgn0051327,CG31327,,318684
Timepoint 3 --> 4,X,X:1130906-1133925,FBgn0026876,CG11403,,31072
Timepoint 3 --> 4,X,X:1136773-1168682,FBgn0028550,Atf3,Activating transcription factor 3,43867
Timepoint 3 --> 4,X,X:1183746-1216427,FBgn0025641,DAAM,Dishevelled Associated Activator of Morphogenesis,31075
Timepoint 3 --> 4,X,X:1274949-1286884,FBgn0052813,CG32813,,31089
Timepoint 3 --> 4,X,X:1380259-1401842,FBgn0053513,Nmdar2,NMDA receptor 2,31107
Timepoint 3 --> 4,X,X:1667752-1682100,FBgn0026086,Adar,Adenosine deaminase acting on RNA,31130
Timepoint 3 --> 4,X,X:1719693-1746966,FBgn0261548,CG42666,,31133
Timepoint 3 --> 4,X,X:1785434-1794673,FBgn0000117,arm,armadillo,31151
Timepoint 3 --> 4,X,X:1836776-1888227,FBgn0026087,CG3600,,31161
Timepoint 3 --> 4,X,X:1904893-1918108,FBgn0261954,east,enhanced adult sensory threshold,46006
Timepoint 3 --> 4,X,X:1949343-1955948,FBgn0025625,SIK2,Salt-induced kinase 2,31170
Timepoint 3 --> 4,X,X:1966446-1968923,FBgn0025630,CG4061,,31175
Timepoint 3 --> 4,X,X:1960468-1967511,FBgn0025628,CG4199,,31174
Timepoint 3 --> 4,X,X:1974645-1987129,FBgn0040395,Unc-76,Unc-76,31179
Timepoint 3 --> 4,X,X:2060848-2066314,FBgn0023540,CG3630,,31189
Timepoint 3 --> 4,X,X:2067448-2069346,FBgn0023541,Cyp4d14,Cyp4d14,45706
Timepoint 3 --> 4,X,X:2075127-2076949,FBgn0003116,pn,prune,31194
Timepoint 3 --> 4,X,X:2088616-2099406,FBgn0023549,Mct1,Monocarboxylate transporter 1,31198
Timepoint 3 --> 4,X,X:2119744-2132089,FBgn0003048,pcx,pecanex,31204
Timepoint 3 --> 4,X,X:2136137-2140079,FBgn0000810,fs(1)K10,female sterile (1) K10,47781
Timepoint 3 --> 4,X,X:2140264-2141609,FBgn0023523,Or2a,Odorant receptor 2a,31207
Timepoint 3 --> 4,X,X:2225526-2228691,FBgn0044047,Ilp6,Insulin-like peptide 6,31220
Timepoint 3 --> 4,X,X:2234159-2237904,FBgn0003079,phl,pole hole,31221
Timepoint 3 --> 4,X,X:2238030-2238670,FBgn0040389,mRpL14,mitochondrial ribosomal protein L14,31222
Timepoint 3 --> 4,X,X:2238980-2260323,FBgn0003159,ptr,proximal to raf,44529
Timepoint 3 --> 4,X,X:2272151-2281697,FBgn0040387,PsGEF,Protostome-specific GEF,31225
Timepoint 3 --> 4,X,X:2336346-2338009,FBgn0003714,tko,technical knockout,31228
Timepoint 3 --> 4,X,X:2338200-2364036,FBgn0040388,boi,brother of ihog,31229
Timepoint 3 --> 4,X,X:2364493-2439423,FBgn0261451,trol,terribly reduced optic lobes,45320
Timepoint 3 --> 4,X,X:2480010-2482250,FBgn0040066,wds,will die slowly,53428
Timepoint 3 --> 4,X,X:2527983-2571879,FBgn0003371,sgg,shaggy,31248
Timepoint 3 --> 4,X,X:2576020-2576965,FBgn0025838,CG2652,,31250
Timepoint 3 --> 4,X,X:2579613-2586813,FBgn0003068,per,period,31251
Timepoint 3 --> 4,X,X:2586764-2587919,FBgn0000092,CG2650,,31252
Timepoint 3 --> 4,X,X:2611673-2614358,FBgn0024973,CG2701,,31261
Timepoint 3 --> 4,X,X:2621733-2624092,FBgn0000520,dwg,deformed wings,31265
Timepoint 3 --> 4,X,X:2766023-2766854,FBgn0040352,CG14416,,31273
Timepoint 3 --> 4,X,X:2784801-2788265,FBgn0040355,CG3526,,31277
Timepoint 3 --> 4,X,X:2823829-2826575,FBgn0052793,CG32793,,31280
Timepoint 3 --> 4,X,X:2846240-2867865,FBgn0003285,rst,roughest,31290
Timepoint 3 --> 4,X,X:2862308-3026836,FBgn0028369,kirre,kin of irre,31292
Timepoint 3 --> 4,X,X:3028905-3066295,FBgn0004647,N,Notch,31293
Timepoint 3 --> 4,X,X:3070475-3233360,FBgn0000479,dnc,dunce,31309
Timepoint 3 --> 4,X,X:3286519-3342976,FBgn0029657,CG12535,,31311
Timepoint 3 --> 4,X,X:3356507-3358077,FBgn0029661,CG16781,,31315
Timepoint 3 --> 4,X,X:3359770-3368553,FBgn0029662,CG12206,,31316
Timepoint 3 --> 4,X,X:3405354-3424695,FBgn0052791,CG32791,,31322
Timepoint 3 --> 4,X,X:3468571-3560759,FBgn0028961,AlstR,Allatostatin Receptor,44126
Timepoint 3 --> 4,X,X:6428043-6432615,FBgn0000524,dx,deltex,31589
Timepoint 3 --> 4,X,X:6434804-6483206,FBgn0085446,CG34417,,31591
Timepoint 3 --> 4,X,X:6494098-6546131,FBgn0029881,pigs,pickled eggs,31596
Timepoint 3 --> 4,X,X:6555680-6562291,FBgn0062413,Ctr1A,Copper transporter 1A,31601
Timepoint 3 --> 4,X,X:6593879-6611012,FBgn0029895,CG14441,,31611
Timepoint 3 --> 4,X,X:6614508-6634019,FBgn0029896,CG3168,,31612
Timepoint 3 --> 4,X,X:6675449-6697579,FBgn0259228,C3G,C3G,31618
Timepoint 4 --> 5,2L,2L:9996932-10002736,FBgn0051755,CG31755,,34331
Timepoint 4 --> 5,2L,2L:10013271-10017463,FBgn0032175,CG13131,,34334
Timepoint 4 --> 5,2L,2L:10056906-10060095,FBgn0011823,Pen,Pendulin,34338
Timepoint 4 --> 5,2L,2L:1011421-1048053,FBgn0031294,IA-2,IA-2 ortholog,33277
Timepoint 4 --> 5,2L,2L:106903-114432,FBgn0005278,Sam-S,S-adenosylmethionine Synthetase,48552
Timepoint 4 --> 5,2L,2L:1077980-1080809,FBgn0015905,ast,asteroid,33282
Timepoint 4 --> 5,2L,2L:1080913-1083378,FBgn0031298,Atg4,Autophagy-specific gene 4,33283
Timepoint 4 --> 5,2L,2L:1083090-1102506,FBgn0031299,CG4629,,33284
Timepoint 4 --> 5,2L,2L:1114652-1128953,FBgn0016926,Pino,Pinocchio,33288
Timepoint 4 --> 5,2L,2L:1147833-1149454,FBgn0031308,CG4749,,33293
Timepoint 4 --> 5,2L,2L:1164470-1166432,FBgn0031314,CG4785,,33300
Timepoint 4 --> 5,2L,2L:11814930-11928570,FBgn0259225,Pde1c,Phosphodiesterase 1c,34594
Timepoint 4 --> 5,2L,2L:1185757-1196807,FBgn0031322,CG5001,,33308
Timepoint 4 --> 5,2L,2L:12041049-12045200,FBgn0032399,CG6785,,34620
Timepoint 4 --> 5,2L,2L:12082997-12085792,FBgn0003145,prd,paired,34629
Timepoint 4 --> 5,2L,2L:12125098-12129629,FBgn0032414,CG17211,,34639
Timepoint 4 --> 5,2L,2L:12142784-12170217,FBgn0051760,CG31760,,34642
Timepoint 4 --> 5,2L,2L:12207627-12210110,FBgn0051759,CG31759,,326158
Timepoint 4 --> 5,2L,2L:12205843-12312795,FBgn0000114,aret,arrest,34648
Timepoint 4 --> 5,2L,2L:12344381-12397528,FBgn0262475,bru-2,bruno-2,250811
Timepoint 4 --> 5,2L,2L:12403270-12423421,FBgn0043841,vir-1,virus-induced RNA 1,34652
Timepoint 4 --> 5,2L,2L:1240038-1242205,FBgn0031327,CG5397,,33313
Timepoint 4 --> 5,2L,2L:12441475-12445922,FBgn0032433,Oatp33Ea,Organic anion transporting polypeptide 33Ea,34660
Timepoint 4 --> 5,2L,2L:12456577-12546630,FBgn0259176,bun,bunched,34665
Timepoint 4 --> 5,2L,2L:12657829-12686313,FBgn0004394,pdm2,POU domain protein 2,34673
Timepoint 4 --> 5,2L,2L:12667243-12669714,FBgn0032442,CG15485,,34671
Timepoint 4 --> 5,2L,2L:1256426-1294687,FBgn0041097,robo3,robo3,33314
Timepoint 4 --> 5,2L,2L:12719071-12744809,FBgn0032456,MRP,Multidrug-Resistance like Protein 1,34686
Timepoint 4 --> 5,2L,2L:12993748-13000631,FBgn0032465,CG12404,,34696
Timepoint 4 --> 5,2L,2L:13004786-13013201,FBgn0021796,Tor,Target of rapamycin,47396
Timepoint 4 --> 5,2L,2L:13022671-13060115,FBgn0262160,CG9932,,34701
Timepoint 4 --> 5,2L,2L:13169643-13176783,FBgn0032475,Sfmbt,Scm-related gene containing four mbt domains,34709
Timepoint 4 --> 5,2L,2L:13261010-13284043,FBgn0032497,CG6043,,34732
Timepoint 4 --> 5,2L,2L:1380086-1420449,FBgn0002543,lea,leak,44522
Timepoint 4 --> 5,2L,2L:14134917-14159075,FBgn0028906,CG17341,,34829
Timepoint 4 --> 5,2L,2L:14163508-14180681,FBgn0263038,CG43333,,NA
Timepoint 4 --> 5,2L,2L:14184478-14234108,FBgn0016930,smi35A,smell impaired 35A,34831
Timepoint 4 --> 5,2L,2L:14263522-14328262,FBgn0261563,wb,wing blister,43946
Timepoint 4 --> 5,2L,2L:14334160-14345802,FBgn0028916,CG33090,,34835
Timepoint 4 --> 5,2L,2L:14599776-14689325,FBgn0003016,osp,outspread,34850
Timepoint 4 --> 5,2L,2L:1492295-1493645,FBgn0051928,CG31928,,326175
Timepoint 4 --> 5,2L,2L:1555159-1607617,FBgn0261509,haf,hattifattener,33339
Timepoint 4 --> 5,2L,2L:1595043-1611125,FBgn0051935,CG31935,,33338
Timepoint 4 --> 5,2L,2L:16231477-16241432,FBgn0261999,CG42817,,34951
Timepoint 4 --> 5,2L,2L:16262123-16263483,FBgn0028897,CG4935,,34955
Timepoint 4 --> 5,2L,2L:16292127-16292970,FBgn0032582,CG13258,,34959
Timepoint 4 --> 5,2L,2L:16294207-16295997,FBgn0001992,Cyp303a1,Cyp303a1,49165
Timepoint 4 --> 5,2L,2L:16303260-16305941,FBgn0028525,c(2)M,crossover suppressor on 2 of Manheim,34964
Timepoint 4 --> 5,2L,2L:16305786-16307275,FBgn0015338,CG5861,,34965
Timepoint 4 --> 5,2L,2L:16307359-16309273,FBgn0011708,Syx5,Syntaxin 5,34966
Timepoint 4 --> 5,2L,2L:16313029-16326101,FBgn0000250,cact,cactus,34969
Timepoint 4 --> 5,2L,2L:16337986-16340368,FBgn0259151,CG42266,,7354431
Timepoint 4 --> 5,2L,2L:16342428-16352600,FBgn0000307,chif,chiffon,34974
Timepoint 4 --> 5,2L,2L:16342423-16352093,FBgn0087041,CG42231,,7354432
Timepoint 4 --> 5,2L,2L:16400169-16448465,FBgn0028523,CG5888,,34980
Timepoint 4 --> 5,2L,2L:1651260-1702832,FBgn0086758,chinmo,Chronologically inappropriate morphogenesis,33343
Timepoint 4 --> 5,2L,2L:1710466-1711466,FBgn0031357,mRpL48,mitochondrial ribosomal protein L48,33348
Timepoint 4 --> 5,2L,2L:1716244-1724391,FBgn0031359,CG18317,,33350
Timepoint 4 --> 5,2L,2L:1732526-1750613,FBgn0031362,CG17646,,33354
Timepoint 4 --> 5,2L,2L:1836630-1858550,FBgn0051665,wry,weary,33361
Timepoint 4 --> 5,2L,2L:1858609-1880644,FBgn0051663,CG31663,,33363
Timepoint 4 --> 5,2L,2L:1869867-1870956,FBgn0031372,CG7295,,33365
Timepoint 4 --> 5,2L,2L:1884984-1943818,FBgn0031374,CG7337,,33367
Timepoint 4 --> 5,2L,2L:1976236-1980755,FBgn0031377,CG15356,,33370
Timepoint 4 --> 5,2L,2L:1988264-1988940,FBgn0031381,Npc2a,Niemann-Pick type C-2a,33374
Timepoint 4 --> 5,2L,2L:2010118-2030536,FBgn0031384,CG4238,,33377
Timepoint 4 --> 5,2L,2L:2045525-2048054,FBgn0028952,CG31672,,48440
Timepoint 4 --> 5,2L,2L:2058859-2109878,FBgn0053516,dpr3,dpr3,3346208
Timepoint 4 --> 5,2L,2L:2147519-2151664,FBgn0027509,CG7261,,33389
Timepoint 4 --> 5,2L,2L:2156484-2178749,FBgn0000097,aop,anterior open,33392
Timepoint 4 --> 5,2L,2L:2226523-2231096,FBgn0010704,l(2)s5379,lethal (2) s5379,33402
Timepoint 4 --> 5,2L,2L:210735-250823,FBgn0086902,kis,kismet,33185
Timepoint 4 --> 5,2L,2L:2308758-2357332,FBgn0031413,CG9967,,33414
Timepoint 4 --> 5,2L,2L:2311693-2358181,FBgn0031414,eys,eyes shut,3771890
Timepoint 4 --> 5,2L,2L:2428454-2459609,FBgn0000490,dpp,decapentaplegic,33432
Timepoint 4 --> 5,2L,2L:283384-291751,FBgn0031245,CG3625,,33198
Timepoint 4 --> 5,2L,2L:3404460-3426642,FBgn0031530,pgant2,polypeptide GalNAc transferase 2,33556
Timepoint 4 --> 5,2L,2L:3445997-3447591,FBgn0031533,CG2772,,33559
Timepoint 4 --> 5,2L,2L:3466162-3467326,FBgn0021967,Pdsw,Pdsw,44228
Timepoint 4 --> 5,2L,2L:3470182-3472368,FBgn0051776,CG31776,,33568
Timepoint 4 --> 5,2L,2L:3493986-3507754,FBgn0014396,tim,timeless,33571
Timepoint 4 --> 5,2L,2L:3527387-3530317,FBgn0031549,Spindly,Spindly,33578
Timepoint 4 --> 5,2L,2L:3539251-3548086,FBgn0024244,drm,drumstick,49638
Timepoint 4 --> 5,2L,2L:3622071-3656951,FBgn0000721,for,foraging,44817
Timepoint 4 --> 5,2L,2L:3662745-3691737,FBgn0085369,CG34340,,5740176
Timepoint 4 --> 5,2L,2L:3667977-3668551,FBgn0259951,Sfp24Ba,Seminal fluid protein 24Ba,8673984
Timepoint 4 --> 5,2L,2L:3668691-3669134,FBgn0259953,CG42463,,8674028
Timepoint 4 --> 5,2L,2L:3696240-3696661,FBgn0031561,CG16712,,33592
Timepoint 4 --> 5,2L,2L:3698451-3699091,FBgn0031563,CG10031,,33594
Timepoint 4 --> 5,2L,2L:3707230-3711722,FBgn0015376,cutlet,cutlet,44637
Timepoint 4 --> 5,2L,2L:3745692-3752309,FBgn0031568,CG10019,,33600
Timepoint 4 --> 5,2L,2L:3771198-3784121,FBgn0004893,bowl,brother of odd with entrails limited,33602
Timepoint 4 --> 5,2L,2L:3810799-3813407,FBgn0031573,CG3407,,33606
Timepoint 4 --> 5,2L,2L:378116-387439,FBgn0000061,al,aristaless,33208
Timepoint 4 --> 5,2L,2L:3836842-3839201,FBgn0004567,slp2,sloppy paired 2,33608
Timepoint 4 --> 5,2L,2L:3862681-3867507,FBgn0031574,CG3964,,33609
Timepoint 4 --> 5,2L,2L:3867714-3871425,FBgn0031575,Cep97,,33610
Timepoint 4 --> 5,2L,2L:3872658-3902860,FBgn0000256,capu,cappuccino,33611
Timepoint 4 --> 5,2L,2L:3903275-3991713,FBgn0051774,fred,friend of echinoid,33613
Timepoint 4 --> 5,2L,2L:396595-402181,FBgn0031251,CG4213,,33209
Timepoint 4 --> 5,2L,2L:404305-407969,FBgn0003278,RpI135,RNA polymerase I 135kD subunit,33210
Timepoint 4 --> 5,2L,2L:4189497-4198058,FBgn0031589,CG3714,,33626
Timepoint 4 --> 5,2L,2L:4198402-4217852,FBgn0001075,ft,fat,33627
Timepoint 4 --> 5,2L,2L:4283147-4321233,FBgn0010473,tutl,turtle,46015
Timepoint 4 --> 5,2L,2L:431253-448701,FBgn0004583,ex,expanded,33218
Timepoint 4 --> 5,2L,2L:4333926-4345776,FBgn0020762,Atet,ABC transporter expressed in trachea,33636
Timepoint 4 --> 5,2L,2L:4732413-4734458,FBgn0031626,CG15631,,33675
Timepoint 4 --> 5,2L,2L:4734592-4794040,FBgn0031627,CG15630,,33676
Timepoint 4 --> 5,2L,2L:4852865-4875233,FBgn0051660,pog,poor gastrulation,33690
Timepoint 4 --> 5,2L,2L:4908745-4932296,FBgn0041150,hoe1,hoepel1,249663
Timepoint 4 --> 5,2L,2L:5012144-5027412,FBgn0016075,vkg,viking,33726
Timepoint 4 --> 5,2L,2L:5051193-5053209,FBgn0022023,eIF-3p40,Eukaryotic initiation factor 3 p40 subunit,45682
Timepoint 4 --> 5,2L,2L:5055058-5055995,FBgn0014857,His3.3A,Histone H3.3A,33736
Timepoint 4 --> 5,2L,2L:5100877-5205690,FBgn0261836,Msp-300,Muscle-specific protein 300,33745
Timepoint 4 --> 5,2L,2L:577488-579549,FBgn0023489,Pph13,PvuII-PstI homology 13,33239
Timepoint 4 --> 5,2L,2L:583540-594810,FBgn0010323,Gsc,Goosecoid,33240
Timepoint 4 --> 5,2L,2L:5892883-5893896,FBgn0002855,Acp26Aa,Accessory gland-specific peptide 26Aa,33817
Timepoint 4 --> 5,2L,2L:5925937-5938767,FBgn0015381,dsf,dissatisfaction,33823
Timepoint 4 --> 5,2L,2L:5949484-5955238,FBgn0031752,CG9044,,33825
Timepoint 4 --> 5,2L,2L:5965519-5967632,FBgn0031756,CG13992,,33831
Timepoint 4 --> 5,2L,2L:5981759-5985793,FBgn0001942,eIF-4a,Eukaryotic initiation factor 4a,33835
Timepoint 4 --> 5,2L,2L:6050829-6053498,FBgn0031769,CG9135,,33850
Timepoint 4 --> 5,2L,2L:6054307-6060169,FBgn0031770,CG13995,,33851
Timepoint 4 --> 5,2L,2L:6081808-6096498,FBgn0028420,Kr-h1,Kruppel homolog 1,33861
Timepoint 4 --> 5,2L,2L:6096698-6098964,FBgn0031779,CG9175,,33862
Timepoint 4 --> 5,2L,2L:6179514-6209477,FBgn0085409,CG34380,,5740323
Timepoint 4 --> 5,2L,2L:6225050-6226842,FBgn0026755,Ugt37b1,UDP-glycosyltransferase 37b1,53584
Timepoint 4 --> 5,2L,2L:6253123-6322251,FBgn0053531,Ddr,Discoidin domain receptor,3346209
Timepoint 4 --> 5,2L,2L:6346542-6348151,FBgn0031800,CG9497,,33884
Timepoint 4 --> 5,2L,2L:6354956-6356498,FBgn0031803,ppk14,pickpocket 14,33887
Timepoint 4 --> 5,2L,2L:6377767-6411306,FBgn0259714,CG42368,,7354433
Timepoint 4 --> 5,2L,2L:640021-714968,FBgn0000497,ds,dachsous,33245
Timepoint 4 --> 5,2L,2L:6468538-6473919,FBgn0259749,mmy,mummy,33903
Timepoint 4 --> 5,2L,2L:6491122-6496986,FBgn0051638,CG31638,,33910
